index,weight,yellowCards,skin_colour,defeats,yellowReds,ties,goals,games,redCards,victories,height,gravity,meanIAT_yellowCards,meanIAT_yellowReds,meanIAT_redCards,meanIAT_gravity,meanExp_yellowCards,meanExp_yellowReds,meanExp_redCards,meanExp_gravity
513,74.0,28,0.75,65,0,50,3,188,0,73,183.0,28.0,0.03729448644877492,0.0,0.0,0.03729448644877492,0.038926706163929445,0.0,0.0,0.038926706163929445
515,75.0,30,0.375,46,3,23,2,94,1,25,182.0,160.59726990323946,0.13078380651617866,0.009100556682382804,0.004403495168894905,0.5698413678009685,0.20800512086753514,0.014473981474508619,0.007003539423149332,0.9063042722349517
516,79.0,35,0.25,33,2,9,4,73,0,31,188.0,101.19427811044578,0.17580220545951425,0.0051374110303773896,0.0,0.3458358127157506,0.2796046389035318,0.00817079599367422,0.0,0.5500346100980256
517,74.0,32,0.25,96,0,78,93,336,1,162,183.0,63.3058527375708,0.030158151960816233,0.0,0.00031655977105302715,0.04006832553604143,0.05147822585299678,0.0,0.0003453929867069031,0.06229104783143284
519,79.0,24,1.0,39,2,21,45,99,0,39,187.0,90.19427811044578,0.07541324062076885,0.010925728876491268,0.0,0.43702360852566435,0.1482456301813605,0.013281245834356673,0.0,0.5878168703876632
520,75.0,32,0.375,87,0,47,4,218,0,84,178.0,32.0,0.054228357211802324,0.0,0.0,0.054228357211802324,0.07318375292522347,0.0,0.0,0.07318375292522347
521,74.0,29,0.5,41,0,35,7,137,3,61,180.0,122.9175582127124,0.08869862353653744,0.0,0.013219069537833538,0.5025328678156624,0.10125964958245331,0.0,0.030570097478384056,1.058282619413929
522,71.0,43,0.25,131,0,76,31,360,4,153,188.0,168.2234109502832,0.046376175538039424,0.0,0.0033823046476465553,0.15226210675086374,0.05496764166538154,0.0,0.003114717378616442,0.15247652523950045
523,74.0,69,0.0,162,2,101,17,437,7,174,180.0,354.3352472734414,0.05508993204737035,0.004464896149635157,0.004040112146544342,0.3293443766819626,0.06763611370843088,0.006129500690020973,0.004408097707058421,0.40850430805513405
524,76.0,77,0.125,105,6,74,28,300,10,121,171.0,588.6413617070452,0.09097720802785536,0.00574869093711457,0.01459576630442913,0.7381753418774922,0.14455326354427778,0.010406167055254897,0.022519749927032123,1.1939675965065166
526,71.0,28,0.0,83,2,54,15,225,0,88,178.0,94.19427811044578,0.04456140728632808,0.004486579983402356,0.0,0.19305436887937547,0.07087269559992128,0.007135681676416301,0.0,0.30704334429807767
527,82.0,9,0.25,58,0,49,0,159,1,52,183.0,40.3058527375708,0.025128186800278257,0.0,0.0009296774884565472,0.0542325333473336,0.03569305696525788,0.0,0.0009336137864865862,0.06492063267877281
528,66.0,46,0.25,95,0,66,29,277,1,116,171.0,77.3058527375708,0.06984877814227977,0.0,0.0020659499743478824,0.13452510380240276,0.08019645755738493,0.0,0.002074697303303525,0.14514662580964033
529,73.0,10,0.0,58,0,53,0,190,1,79,181.0,41.3058527375708,0.020424368825464993,0.0,0.0010203777312327957,0.0523681638161355,0.03590141872286344,0.0,0.001024698058338936,0.06798046523769691
530,76.0,21,0.875,37,0,27,6,121,1,57,188.0,52.3058527375708,0.05460678380469527,0.0,0.0018968902266008822,0.11399054989799978,0.06494102757509239,0.0,0.00301690928997202,0.1593879455295657
531,74.0,47,0.0,70,3,66,9,226,1,90,188.0,177.59726990323946,0.06744188799583031,0.00369630923686125,0.0006600552208680803,0.21044274034249283,0.08225303135823496,0.003689048230277815,0.0006587586125496098,0.22497297373124822
532,74.0,64,0.0,157,1,96,2,410,1,157,180.0,128.4029917927937,0.052486384109673455,0.0017714423220882185,0.0007292180440328661,0.1339448496722065,0.061218316742108925,0.0035284185038868343,0.0007956374158069732,0.20290698238202748
533,85.0,76,1.0,153,2,125,91,537,2,259,180.0,204.8059835855874,0.042036523407182634,0.0015394580608661021,0.0006710458214031727,0.11399584258236174,0.04904017362262108,0.0015364339591477183,0.0006697276232182361,0.12085813636445308
534,78.0,13,0.125,50,0,46,0,162,0,66,186.0,13.0,0.03169210318549379,0.0,0.0,0.03169210318549379,0.04499362704180309,0.0,0.0,0.04499362704180309
535,84.0,41,0.0,94,2,46,7,201,1,61,190.0,138.50013084801657,0.06912587620631333,0.0060856898280136984,0.0006011217190048589,0.28936342670355963,0.09734065223445056,0.009204168480160868,0.0005999408792862519,0.42075395712821834
536,82.0,0,0.0,35,0,24,30,98,0,39,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,68.0,32,0.75,101,0,83,88,341,2,157,179.0,94.6117054751416,0.03288753893749267,0.0,0.0026367882845288832,0.11543444467310579,0.03296016906899754,0.0,0.0028535515488477352,0.12229303363629185
538,74.0,11,0.25,26,0,20,12,63,1,17,180.0,42.3058527375708,0.041944316960535806,0.0,0.0023081647989266004,0.11420338424977669,0.0452457663386203,0.0,0.002317937676794283,0.1178107819032091
539,80.0,40,1.0,85,2,58,1,245,2,102,186.0,168.80598358558737,0.04580903344425797,0.0011288686854212257,0.0031443547667335393,0.18160806458276993,0.05342677237602808,0.0014255719532635062,0.003295504758338735,0.20377771220693228
541,83.0,66,0.0,115,1,103,37,441,1,223,176.0,130.4029917927937,0.04845429238435659,0.00176852716940241,0.0018968902266008822,0.1663712481263124,0.06824829063867766,-0.0003607782502254862,0.00301690928997202,0.15075448067733804
542,74.0,20,0.75,85,0,57,53,251,0,109,175.0,20.0,0.03023828983919965,0.0,0.0,0.03023828983919965,0.039962878291559874,0.0,0.0,0.039962878291559874
543,77.0,30,0.75,36,1,36,35,125,2,53,181.0,125.70884453036449,0.0876922116066116,0.0007362583951569061,0.007665959233581335,0.35204964895041335,0.10486005496342982,0.0008042494295440084,0.008136961621735678,0.3862129324294539
544,70.0,59,0.625,104,2,93,17,416,0,219,178.0,125.19427811044578,0.05461368649774584,0.004448436258667084,0.0,0.20184419992914576,0.07047043079058594,0.012636480673389162,0.0,0.48870178880638365
545,83.0,51,0.0,89,3,62,11,287,1,136,190.0,181.59726990323946,0.06300110345587863,0.007617691943579057,0.0011667488704525859,0.3516509813124817,0.08197823481872635,0.010950287038361513,0.0012730198652911573,0.4842543800567893
546,76.0,65,0.0,149,1,107,23,412,1,156,178.0,129.4029917927937,0.04703221491826492,0.00017303479010949364,0.0027685566417518983,0.13943119795021863,0.05879055362983148,0.0001887953190050445,0.003020725104080712,0.1596055138249506
547,82.0,12,0.375,76,0,68,0,332,1,188,191.0,43.3058527375708,0.012683876615938032,0.0,0.0025804757204971602,0.09346786951469907,0.017167084701188638,0.0,0.004055722094868632,0.14413492334765815
548,82.0,14,0.125,23,1,9,0,45,0,13,186.0,47.09713905522289,0.11335448854123016,0.005966025712696324,0.0,0.3108128711613755,0.180284659989457,0.00948866631523458,0.0,0.49433236847338524
549,74.0,76,0.0,116,3,78,34,371,1,177,171.0,206.59726990323946,0.06837813555582173,0.004347019194290061,0.00015245840699398594,0.2170248747429212,0.0957853064377746,0.004338479937164794,0.00015215891865955663,0.24414004490667657
551,71.0,45,0.25,87,1,64,6,253,6,102,178.0,265.93225548064765,0.07003880663728322,0.00104027303531527,0.0038913112945596763,0.2262896862860427,0.09754771459783507,0.0016903313049357672,0.006649678951757043,0.36166671486252044
552,89.0,40,0.125,74,2,43,6,201,1,84,189.0,137.50013084801657,0.06687754135383692,0.0018657887377576444,0.002532478168424217,0.20791119925687201,0.10977894345080488,0.0031188857384680294,0.002763143893655225,0.2995077142617212
555,77.0,47,0.0,59,0,42,20,213,1,112,179.0,78.3058527375708,0.07916876507090358,0.0,0.0004998562083610433,0.09481718991981489,0.1237579406908525,0.0,0.0007949963669520863,0.14864597988155828
556,82.0,27,0.125,34,1,37,8,149,0,78,185.0,60.09713905522289,0.04278956299888431,0.0007382196549182478,0.0,0.06722252157101223,0.03326122337492146,0.0007367695008778532,0.0,0.057646185997122935
557,76.0,36,0.25,97,2,83,5,285,2,105,187.0,164.80598358558737,0.04244645464483252,0.002079956414851936,0.0017017825212424932,0.16456281433737938,0.045033056305025694,0.002088763047732701,0.0017089879481449373,0.16766646238415472
558,70.0,15,0.25,119,0,97,76,310,1,94,183.0,46.3058527375708,0.01650367986096079,0.0,0.00043635449262628033,0.030164129348496542,0.017729093444211183,0.0,0.00043820203798588137,0.031447381914700596
559,69.0,15,0.125,35,1,40,5,138,0,63,181.0,48.09713905522289,0.041328524554393405,0.00190161304457021,0.0,0.1042664759197594,0.054950840097234124,0.0019096645632680172,0.0,0.1181552736965472
560,69.0,33,0.5,47,3,54,14,276,0,175,172.0,132.29141716566866,0.036341904269911504,0.002826282251479765,0.0,0.12988376095644572,0.04468259336073283,0.0035596326078052415,0.0,0.16249624876676858
561,80.0,14,0.25,38,0,41,0,141,0,62,190.0,14.0,0.043377909846257424,0.0,0.0,0.043377909846257424,0.07208232429022944,0.0,0.0,0.07208232429022944
563,80.0,15,0.5,48,1,56,52,175,0,71,191.0,48.09713905522289,0.026762830666167494,0.0006063114055151395,0.0,0.0468300035652697,0.029509923271138147,0.0006088785564042953,0.0,0.04966206152019448
566,77.0,92,0.125,112,4,82,20,311,0,117,181.0,224.38855622089156,0.08271849729810578,0.0022017475844474522,0.0,0.15559004326506426,0.13401149543024823,0.0035017697115746664,0.0,0.2499100545136028
567,82.0,70,0.5,112,4,69,12,290,5,109,184.0,358.9178199087455,0.09537775176097152,0.004944830399698541,0.0033000410858193764,0.36234809136488216,0.15723499041960956,0.00808346760089053,0.005505445547543995,0.5971273092207995
568,87.0,24,0.5,94,0,55,1,224,0,75,188.0,24.0,0.031820316126030784,0.0,0.0,0.031820316126030784,0.05177090605692713,0.0,0.0,0.05177090605692713
569,83.0,61,1.0,107,1,87,12,371,1,177,187.0,125.4029917927937,0.06117574629536347,0.00021837545703658022,0.0002250188252959365,0.07544775537104678,0.0740149115008421,0.0002382657501881845,0.00022457679973282156,0.0889313943876281
570,79.0,3,0.875,44,0,45,0,132,0,43,184.0,3.0,0.0039560744189640305,0.0,0.0,0.0039560744189640305,0.003972824623347175,0.0,0.0,0.003972824623347175
571,77.0,15,0.0,78,0,51,64,227,0,98,186.0,15.0,0.02772441672378188,0.0,0.0,0.02772441672378188,0.037002713510439,0.0,0.0,0.037002713510439
574,80.0,104,0.0,171,1,103,24,455,0,181,182.0,137.0971390552229,0.06857992545653939,0.00022219680702489832,0.0,0.07593400407626896,0.07615984392099072,0.00022176032501670037,0.0,0.08349947623499984
578,80.0,35,0.0,62,1,36,8,168,0,70,187.0,68.0971390552229,0.07836776557490618,0.0018895384768940998,0.0,0.1409060832948643,0.10226712622653852,0.003763646404145957,0.0,0.22683305461924683
579,69.0,15,0.25,74,0,64,39,261,1,123,177.0,46.3058527375708,0.014526634961979056,0.0,0.001647773652847584,0.06611159428287461,0.018454220002219416,0.0,0.002589798446120934,0.09953006877647105
580,85.0,17,0.0,66,1,46,7,184,0,72,188.0,50.09713905522289,0.04227690683732431,0.0009098058449803271,0.0,0.07238887740189273,0.053512034921106504,0.0009080186281089218,0.0,0.0835648537203602
581,80.0,65,0.375,96,0,76,16,302,3,130,184.0,158.91755821271238,0.06580135052962598,0.0,0.00256549710567856,0.14611642511866307,0.09903007584511928,0.0,0.003385446351927661,0.2050143607895129
582,84.0,42,0.375,68,3,57,15,265,0,140,183.0,141.29141716566866,0.05287216221794357,0.0016790897466440386,0.0,0.10844522904882029,0.07478314672387297,0.0026705084903223624,0.0,0.16316933757622554
583,86.0,15,0.0,103,0,54,25,276,1,119,189.0,46.3058527375708,0.016339986066902446,0.0,0.0008976751003805894,0.04444247056560127,0.01630788790119114,0.0,0.0008959117130674695,0.044355168056346116
584,87.0,44,0.25,156,0,101,41,451,0,194,190.0,44.0,0.030671004402703,0.0,0.0,0.030671004402703,0.03525823889116253,0.0,0.0,0.03525823889116253
586,94.0,11,0.125,68,0,52,0,180,1,60,196.0,42.3058527375708,0.01884304096618293,0.0,0.0038253200300309206,0.13859794650041082,0.018921168336828876,0.0,0.0038178055954579664,0.13844082808890976
587,74.0,58,0.25,127,2,95,96,394,1,172,182.0,155.50013084801657,0.04250993206601579,0.0025026325714394226,0.0019285245876911362,0.1857140170301196,0.06588432964306974,0.002908197087340723,0.002435403336895377,0.23837971126421495
588,77.0,41,0.75,92,1,65,5,248,0,91,180.0,74.0971390552229,0.06143412815734408,0.002091774349027231,0.0,0.13066587465924673,0.06377808814263722,0.0021006310195948188,0.0,0.1333029651018816
589,73.0,1,1.0,36,0,51,20,146,0,59,174.0,1.0,0.003098924961521824,0.0,0.0,0.003098924961521824,0.003112045954955287,0.0,0.0,0.003112045954955287
590,87.0,46,0.75,52,1,53,12,184,1,79,188.0,110.4029917927937,0.07385049349836481,0.0014941245350194507,0.003302621376671179,0.22669311946574514,0.08794733935741403,0.0015004507282820134,0.005252654567361999,0.3020467961240377
591,76.0,8,0.375,66,0,27,44,161,0,68,183.0,8.0,0.013340269972162295,0.0,0.0,0.013340269972162295,0.015844926319048623,0.0,0.0,0.015844926319048623
592,85.0,2,0.125,13,0,9,0,53,0,31,189.0,2.0,0.019648557115003403,0.0,0.0,0.019648557115003403,0.027740843348050975,0.0,0.0,0.027740843348050975
593,73.0,37,0.25,94,0,105,19,345,4,146,182.0,162.2234109502832,0.04012536983374928,0.0,0.0019483821775345218,0.10112113536015255,0.054374337679329705,0.0,0.0019566317189318562,0.11562836213387041
596,83.0,37,0.0,48,1,52,11,242,1,142,190.0,101.4029917927937,0.058889838752721496,0.0019826966266712244,0.0018911694530489944,0.18371609710892456,0.08025155571292314,0.002503813542987944,0.0018874544516870844,0.22220899182693368
597,74.0,36,0.125,30,0,38,1,129,1,61,184.0,67.3058527375708,0.07774142460198126,0.0,0.0036271975210218897,0.1912939360451744,0.07507329405530361,0.0,0.0056878543718293095,0.2531364254125403
599,73.0,6,0.125,97,0,116,0,395,2,182,186.0,68.6117054751416,0.002457195977203898,0.0,0.0020595954602283017,0.06693458815408046,0.002570773165997122,0.0,0.002713797709350514,0.08752852461448128
600,69.0,43,0.375,52,2,38,1,158,2,68,173.0,171.80598358558737,0.10295105805021372,0.006044012976914576,0.0029011262289189966,0.39381282649436944,0.1685812022278412,0.009612701169028496,0.0046140965611336775,0.6311823369752638
602,67.0,12,0.25,43,0,15,17,103,0,45,173.0,12.0,0.04480556334350566,0.0,0.0,0.04480556334350566,0.07126101363054445,0.0,0.0,0.07126101363054445
604,72.0,5,0.0,43,0,25,15,102,0,34,177.0,5.0,0.029812151367079546,0.0,0.0,0.029812151367079546,0.038457817393110716,0.0,0.0,0.038457817393110716
605,76.0,32,0.5,39,0,61,49,296,0,196,180.0,32.0,0.02872930038704447,0.0,0.0,0.02872930038704447,0.04205036694432605,0.0,0.0,0.04205036694432605
606,62.0,27,1.0,79,1,50,32,223,2,94,172.0,122.70884453036449,0.04160476123181262,0.003506543360861677,0.0007792318579692615,0.18205583224342958,0.04216899382625778,0.0034996551291698024,0.0007777011398155116,0.18234416363862013
607,64.0,19,1.0,26,0,40,2,128,1,62,174.0,50.3058527375708,0.03960566960880599,0.0,0.001162096860570684,0.07598610279262517,0.051790089213826725,0.0,0.0011670172331082326,0.08832455885572042
608,85.0,2,0.0,11,0,1,2,31,0,19,193.0,2.0,0.01814942687370689,0.0,0.0,0.01814942687370689,0.019802531237862447,0.0,0.0,0.019802531237862447
609,83.0,43,0.5,101,0,90,95,357,1,166,187.0,74.3058527375708,0.047548743496431706,0.0,0.00034956195497686497,0.0584920785815948,0.07146582831307419,0.0,0.0003488752776742482,0.08238766637972333
610,65.0,5,0.125,34,0,20,6,77,0,23,170.0,5.0,0.0354153441243037,0.0,0.0,0.0354153441243037,0.05632633833937122,0.0,0.0,0.05632633833937122
611,84.0,23,0.0,139,1,136,0,800,1,525,185.0,87.40299179279369,0.004894498782122152,0.00011878407006652923,0.00011878407006652923,0.012544548271731466,0.006788060561618951,0.0001889201385820629,0.0001889201385820629,0.018955082696213
612,69.0,21,0.25,109,1,71,75,274,3,94,180.0,148.01469726793528,0.01711798381391706,0.0047367221248247465,0.0030672624891073304,0.26991320243666145,0.017162641230485772,0.00942528735632184,0.0037865812060431767,0.4476548411133445
613,91.0,14,0.0,55,0,32,51,145,1,58,191.0,45.3058527375708,0.027775286670726575,0.0,0.0020779516212513643,0.09282733412141828,0.027720725072535132,0.0,0.0020738697061746976,0.09264498469094945
614,72.0,14,0.0,41,2,26,6,119,0,52,183.0,80.19427811044578,0.03776277465543344,0.008631491349813359,0.0,0.3234404441141597,0.03768859369875172,0.008614535702571821,0.0,0.32280507974295347
617,77.0,33,0.25,37,1,28,9,125,4,60,181.0,191.3205500055061,0.07661642061966384,0.0014678317229649684,0.015864711468311282,0.6218557722153064,0.12447492010755398,0.002334513141049777,0.023779614452816795,0.9461817343792166
618,74.0,17,0.0,31,0,16,2,84,0,37,178.0,17.0,0.08309274520580873,0.0,0.0,0.08309274520580873,0.12791964938430594,0.0,0.0,0.12791964938430594
619,76.0,1,0.0,27,0,22,0,76,1,27,190.0,32.3058527375708,0.0025502133533539468,0.0,0.0012751066766769734,0.04246851519809657,0.002545203730305311,0.0,0.0012726018651526554,0.04238509031433227
620,81.0,21,0.0,115,0,72,0,322,0,135,191.0,21.0,0.021617765463806837,0.0,0.0,0.021617765463806837,0.02879423640630856,0.0,0.0,0.02879423640630856
621,75.0,55,0.125,169,1,106,34,455,0,180,182.0,88.0971390552229,0.03299925885118252,0.000322206963577676,0.0,0.043663387529274,0.054514502875745836,0.000512454104132878,0.0,0.07147526761965135
622,70.0,76,0.375,93,1,62,5,260,5,105,179.0,265.6264027430769,0.106511771862525,0.0003853058272783042,0.007860238876477405,0.3653357731558734,0.16154846917534116,0.0006128096995255666,0.012501317870321558,0.5731951332887775
623,74.0,4,0.125,7,0,6,6,43,0,30,181.0,4.0,0.03122020536919492,0.0,0.0,0.03122020536919492,0.046350669535455476,0.0,0.0,0.046350669535455476
626,94.0,2,1.0,11,0,10,0,25,0,4,202.0,2.0,0.0271259873895284,0.0,0.0,0.0271259873895284,0.04891289129401355,0.0,0.0,0.04891289129401355
627,75.0,55,0.125,60,1,45,1,176,0,71,187.0,88.0971390552229,0.10086725466474819,0.0010161911928219013,0.0,0.13450027588026747,0.1770178089348858,0.0016162014053421536,0.0,0.23050945158874173
628,82.0,38,0.0,148,2,102,152,475,1,225,186.0,135.50013084801657,0.027544373989111245,0.002851755594356425,0.00027970007168383906,0.13068557470185788,0.03574601270749871,0.002912413381544877,0.00030517599510404455,0.14169235814455025
629,74.0,17,0.125,34,0,17,2,89,0,38,181.0,17.0,0.0786843880886812,0.0,0.0,0.0786843880886812,0.1164532145551956,0.0,0.0,0.1164532145551956
630,80.0,28,0.125,67,3,59,67,249,0,123,187.0,127.29141716566866,0.03846743602576904,0.0018123813875728985,0.0,0.09845207483136709,0.058982776303004254,0.0025088515536580147,0.0,0.14201858504333556
631,75.0,41,0.125,104,2,84,70,390,0,202,184.0,107.19427811044578,0.02454223656866289,0.0009355935534996222,0.0,0.05550770650801002,0.03435143754024587,0.0014880148801488012,0.0,0.08360047294477155
632,84.0,20,0.125,48,0,37,43,131,0,46,190.0,20.0,0.05110530263969196,0.0,0.0,0.05110530263969196,0.07140333479786004,0.0,0.0,0.07140333479786004
633,85.0,26,0.0,87,0,92,122,383,0,204,183.0,26.0,0.016305694801388215,0.0,0.0,0.016305694801388215,0.022505995579234023,0.0,0.0,0.022505995579234023
634,63.0,25,0.125,92,1,55,43,246,2,99,174.0,120.70884453036449,0.026149895732240674,0.0006165350964152399,0.0008220467952203198,0.07229031946528049,0.026098527041771163,0.0006153239787551301,0.0008204319716735068,0.07214831281704838
636,64.0,10,0.25,29,1,16,0,69,2,24,168.0,105.70884453036449,0.05351908271361938,0.003403017538820042,0.006806035077640084,0.37921795927065044,0.06788338984136545,0.0037129746070992085,0.007425949214198417,0.42324789925741474
637,70.0,17,0.5,40,0,38,11,151,1,73,188.0,48.3058527375708,0.028161674715066375,0.0,0.0008507543847050105,0.05479526619848409,0.042675366994409936,0.0,0.0009282436517748021,0.07173482606145686
638,65.0,25,0.0,44,1,28,11,165,1,93,170.0,89.40299179279369,0.042827144996808904,0.0005499826325365725,0.0005041507464918581,0.07681286569103989,0.04939365904721802,0.0006000767041776498,0.0005500703121628458,0.0864749013570652
639,72.0,6,0.125,21,0,9,4,46,0,16,185.0,6.0,0.03889313878683782,0.0,0.0,0.03889313878683782,0.05052481947631949,0.0,0.0,0.05052481947631949
640,80.0,7,0.0,27,0,28,0,99,1,44,188.0,38.3058527375708,0.051646393465361665,0.004483558717420268,0.002802224198387667,0.2877653778904588,0.07493872371303616,0.007130876503570229,0.004456797814731393,0.4504741910064302
641,74.0,19,0.0,68,2,26,7,123,1,29,176.0,116.50013084801658,0.051646393465361665,0.004483558717420268,0.002802224198387667,0.2877653778904588,0.07493872371303616,0.007130876503570229,0.004456797814731393,0.4504741910064302
642,77.0,18,0.25,60,0,21,6,139,0,58,180.0,18.0,0.04212734122418992,0.0,0.0,0.04212734122418992,0.046973835921990746,0.0,0.0,0.046973835921990746
643,71.0,22,0.0,79,1,73,46,311,0,159,175.0,55.09713905522289,0.027255608247183736,0.00016664760526867377,0.0,0.03277116721198092,0.038952646277171724,0.00016632024376252527,0.0,0.04445737051267859
644,69.0,26,0.0,32,0,29,2,120,2,59,181.0,88.6117054751416,0.06051731466026872,0.0,0.00208482493258528,0.12578453698339948,0.09440340129370262,0.0,0.002093652178998158,0.1599469680931132
645,83.0,54,0.0,125,1,93,17,335,1,117,188.0,118.4029917927937,0.04298795339030609,0.0034388387760707793,0.0035811104686576953,0.26891339551918414,0.06702562645989786,0.0037520585503318317,0.006593694697515895,0.39762926524050246
646,70.0,16,0.125,51,1,42,15,141,0,48,180.0,49.09713905522289,0.03664915768844492,0.004734633097488754,0.0,0.1933519676914909,0.03614200531718803,0.005165877714224986,0.0,0.20711777836716935
651,74.0,19,0.0,79,1,45,7,201,1,77,191.0,83.40299179279369,0.018873475438125495,0.0009899687385658304,0.0005399829483086347,0.06854323509931182,0.020592528322310347,0.0010801380675197697,0.0005891662186471472,0.07478635902077094
652,83.0,96,0.25,175,0,175,4,758,3,408,185.0,189.91755821271238,0.0348745262114013,0.0,0.0006562962396295795,0.05542043964146639,0.05214985385862057,0.0,0.000716073674226276,0.0745671508531996
653,81.0,40,0.0,96,1,52,16,246,0,98,189.0,73.0971390552229,0.04775613689908075,0.0005284586540702056,0.0,0.06524660645777827,0.05199575517855411,0.0005274205532186829,0.0,0.06945186656901543
