games,goals,height,skin_colour,redCards,ties,victories,defeats,yellowReds,yellowCards,weight,gravity,meanIAT_yellowCards,meanIAT_yellowReds,meanIAT_redCards,meanIAT_gravity,meanExp_yellowCards,meanExp_yellowReds,meanExp_redCards,meanExp_gravity
545,222,183.0,1.0,3,115,263,167,0,47,78.0,140.91755821271238,0.030227169514063502,0.0,0.004124280770460822,0.15934129596250501,0.03406515492545873,0.0,0.0048126397670699575,0.18472894675232784
80,3,182.0,0.75,0,21,42,17,1,15,71.0,48.09713905522289,0.08870246124939585,0.009170842304461224,0.0,0.3922311042536698,0.10531566867083127,0.01119379954325418,0.0,0.47579840871020557
123,53,187.0,1.0,1,32,46,45,0,19,75.0,50.3058527375708,0.05233626512455626,0.0,0.0008522892498138461,0.07901790686904321,0.05203470357644538,0.0,0.0009288330356874992,0.08111261380946908
196,10,189.0,0.25,0,48,89,59,3,46,83.0,145.29141716566866,0.10588661842487072,0.006342284726696182,0.0,0.3157980979521506,0.12132727359826469,0.007533427996512127,0.0,0.37066218756133573
215,2,188.0,0.0,0,58,81,76,0,27,78.0,27.0,0.04375793396420238,0.0,0.0,0.04375793396420238,0.052836978955466095,0.0,0.0,0.052836978955466095
218,0,194.0,0.25,2,47,118,53,0,12,89.0,74.6117054751416,0.01339956147042411,0.0,0.006232278635960446,0.20850635866731046,0.015200651906140738,0.0,0.00735019423848471,0.24530475032868443
191,3,180.0,0.25,2,50,80,61,0,19,69.0,81.6117054751416,0.037732461638475365,0.0,0.003502034888247295,0.1473666501317804,0.043860717949569396,0.0,0.004070812181687622,0.17130096463179137
188,56,188.0,0.875,2,58,74,56,1,31,86.0,126.7088445303645,0.06094074544528225,0.003679075997079395,0.0016007287668087463,0.23281981436185967,0.07682609461321448,0.004481281945020031,0.0021833328464051544,0.2934948028598631
368,22,181.0,0.375,2,78,150,140,0,24,81.0,86.6117054751416,,,,,,,,
330,37,175.0,0.25,5,80,131,119,3,77,71.0,332.8206808535226,0.08094467000813696,0.0012820808160098824,0.002758299162618246,0.20972878444674134,0.09440089404947027,0.0014903078839209123,0.0032062838293266662,0.2441012707144509
393,0,188.0,0.25,3,101,135,157,1,29,87.0,156.01469726793528,0.017372040751866342,0.00019032798305691824,0.003996887644195283,0.14879732847099508,0.02027613871947921,0.0002212397924830229,0.004646035642143481,0.17304665052228746
171,33,180.0,0.25,0,34,80,57,0,16,73.0,16.0,0.03859347451852399,0.0,0.0,0.03859347451852399,0.04556780333622489,0.0,0.0,0.04556780333622489
103,3,179.0,0.0,1,28,33,42,2,24,78.0,121.50013084801658,0.07328093837845902,0.0034333675374973484,0.0016093910332018822,0.237298939877282,0.08518274264989724,0.003990992334987864,0.0018707776570255612,0.27583946076489924
327,76,170.0,0.25,1,85,168,74,0,16,69.0,47.3058527375708,0.016739898969769663,0.0,0.0005741442464121154,0.03471397419807091,0.017833258290827273,0.0,0.0006560790981665818,0.038372373922228545
186,18,180.0,0.0,1,46,72,68,1,32,77.0,96.4029917927937,0.06215626041752746,0.0007019838149004987,0.0005105336835639991,0.10137260866902924,0.07505265276733757,0.0008476338047705529,0.0006164609489240384,0.1224057423572153
360,182,193.0,0.25,0,70,188,102,0,41,84.0,41.0,,,,,,,,
76,8,176.0,0.0,0,17,32,27,0,7,72.0,7.0,0.03363627259391934,0.0,0.0,0.03363627259391934,0.03909925303183424,0.0,0.0,0.03909925303183424
221,51,185.0,0.0,0,60,80,81,0,28,90.0,28.0,0.05178433523009597,0.0,0.0,0.05178433523009597,0.06527594559093453,0.0,0.0,0.06527594559093453
82,0,180.0,0.125,0,19,35,28,1,8,73.0,41.09713905522289,0.04120099722116342,0.0022642466949874757,0.0,0.11614108494049274,0.04339342148173496,0.0026319906347118246,0.0,0.13050478151083658
222,27,177.0,0.75,3,52,84,86,1,49,74.0,176.01469726793528,0.06879795675284184,0.0010102023716097967,0.001623539525801459,0.15305905442829318,0.07805813562917008,0.0011742727447175833,0.0018872240540104015,0.1760043622674972
296,36,176.0,0.75,0,76,119,101,1,28,77.0,61.09713905522289,0.04026363392858678,0.0004939532782177374,0.0,0.05661207426454244,0.04391840048850147,0.0005924414651566692,0.0,0.06352651804287172
237,18,179.0,0.0,1,57,106,74,1,23,76.0,87.40299179279369,0.023856701864644517,0.0005303877712581547,0.00035359184750543643,0.052480513990376204,0.026299639462218645,0.0006404344302710844,0.0004269562868473896,0.0608624174980776
123,5,184.0,0.0,0,35,48,40,2,18,79.0,84.19427811044578,0.04367438896752107,0.003257100900527619,0.0,0.15147511038917535,0.050451570619262615,0.003786097639218398,0.0,0.175760570661125
90,27,186.0,0.0,0,25,31,34,0,4,76.03452685421995,4.0,0.019122829673000493,0.0,0.0,0.019122829673000493,0.02170442075397822,0.0,0.0,0.02170442075397822
429,13,189.0,0.25,3,114,152,163,2,79,90.0,239.11183632315817,0.06386328043137648,0.0005573861635553678,0.0032254865043416536,0.18328777330596746,0.07341306338705242,0.0006730345408431757,0.003618786756701517,0.20897778646827628
259,46,179.0,0.5,4,64,93,102,1,54,78.0,212.3205500055061,0.06550985572016166,0.0012070432749014116,0.006836254184214359,0.3194743016028624,0.07631153938215801,0.001403083242769171,0.007946553274956306,0.37152320717118537
267,13,185.0,0.25,3,66,112,89,5,84,80.0,343.40325348882686,,,,,,,,
450,170,190.0,1.0,5,116,234,100,1,43,75.0,232.62640274307688,0.04943158015392259,0.0001262716479732136,0.0015640323333987744,0.10257417635180549,0.05717389145414635,0.00014429159474117463,0.0018477859581923794,0.11979604552751666
143,34,176.0,0.875,0,39,46,58,0,12,71.0,12.0,,,,,,,,
358,14,183.0,1.0,0,88,120,150,1,33,78.0,66.0971390552229,0.030811917908243915,0.00031958390583421365,0.0,0.041389230879450144,0.035209018361412346,0.0003651910160879046,0.0,0.04729579620259186
465,43,170.0,0.25,4,103,241,121,5,100,68.0,390.7091062263977,0.07423528126420542,0.004171098370098504,0.002986547736115145,0.30578312765291543,0.0901257490207257,0.0038247199917985078,0.003779328392885484,0.3350281365511648
117,11,184.0,0.5,0,23,60,34,1,34,82.0,67.0971390552229,0.10505738303853387,0.004052232646157284,0.0,0.23917469041251527,0.12194710560257088,0.004946097472600684,0.0,0.2856487814339222
49,0,183.0,0.125,0,9,12,28,0,8,74.0,8.0,0.06065722048936056,0.0,0.0,0.06065722048936056,0.0627362127030948,0.0,0.0,0.0627362127030948
288,70,190.0,0.375,0,71,133,84,1,27,83.0,60.09713905522289,0.03805102231997926,0.0007137928884221895,0.0,0.06167552480471768,0.04389903806541202,0.0008618930650377212,0.0,0.07242523268969775
457,2,186.0,0.75,4,107,268,82,0,34,75.0,159.2234109502832,0.026658121694542763,0.0,0.0025133382880040273,0.10534032001849515,0.030388848555842504,0.0,0.002737193474010979,0.11607902436747006
104,16,183.0,0.0,2,13,42,49,0,14,74.0,76.6117054751416,0.03550724045023804,0.0,0.013168248113995563,0.44775047671877755,0.04287440348465042,0.0,0.015900441027420026,0.5406512687514907
274,89,177.0,0.125,0,61,120,93,0,23,72.0,23.0,0.022903803092923326,0.0,0.0,0.022903803092923326,0.02681938131500006,0.0,0.0,0.02681938131500006
347,14,175.0,0.125,0,94,133,120,3,44,65.0,143.29141716566866,0.04392770366880844,0.0013711507922586253,0.0,0.0893088721058712,0.05197617930957268,0.0016420289413398047,0.0,0.10632263951379664
254,9,183.0,0.0,2,63,96,95,1,65,73.0,160.7088445303645,0.10371602768378557,0.0016749087513415408,0.0012561815635061557,0.19847655057052144,0.12518464359617654,0.00202242451664553,0.0015168183874841473,0.239606402120504
210,6,183.0,0.75,0,51,98,61,1,28,80.0,61.09713905522289,0.04487558028537409,0.0043775436103091194,0.0,0.1897597498760775,0.05089896691637079,0.0050885152271095265,0.0,0.21931426297263384
311,15,174.0,0.125,1,75,161,75,4,75,71.0,238.69440895846236,,,,,,,,
397,97,173.0,0.25,4,97,196,104,0,62,71.0,187.2234109502832,,,,,,,,
85,3,169.0,0.25,1,19,36,30,0,11,59.0,42.3058527375708,0.03781959445641212,0.0,0.003350160926256979,0.1426992390609769,0.043962002302238776,0.0,0.003894271857481781,0.16587550359262968
136,0,196.0,0.0,2,33,48,55,0,9,93.0,71.6117054751416,0.02624437268151461,0.0,0.004714557966739153,0.17383763011099174,0.031689644401561815,0.0,0.005692750491298528,0.20990605295388734
276,12,178.0,0.25,0,75,95,106,0,8,64.0,8.0,0.010338337245372921,0.0,0.0,0.010338337245372921,0.012152096783677522,0.0,0.0,0.012152096783677522
251,46,169.0,0.5,5,57,103,91,3,37,70.0,292.8206808535226,0.04529072923968475,0.0018540412982704273,0.00611850848839939,0.29819931761407537,0.04823663823486916,0.002033567070719301,0.006821962472311615,0.3291092428920098
240,0,188.0,0.125,5,79,76,85,0,11,89.0,167.52926368785398,0.015503702321137165,0.0,0.008250210432740284,0.27378357518247476,0.01856654137017962,0.0,0.009880083488401544,0.3278709800929832
267,36,176.0,0.25,1,65,104,98,3,28,68.0,158.59726990323946,0.03170109318879822,0.006130933534168562,0.0003998434913588193,0.24713489436605957,0.03661342542759478,0.006995321277083239,0.0004562166050271677,0.2824207963245931
119,32,180.0,0.125,0,25,53,41,1,17,73.0,50.09713905522289,0.06110853511664472,0.006544764977894002,0.0,0.27772153167375524,0.07140486875833728,0.006439699845211658,0.0,0.2845405100092049
242,16,179.0,0.375,1,38,149,55,5,51,70.0,247.79154801368526,0.0692246465095507,0.005230612997410727,0.0008375402315642448,0.2685628833800509,0.08156901318781637,0.005894976667783725,0.0009735679643704452,0.30715425101134647
94,4,172.0,0.0,2,18,47,29,0,14,65.0,76.6117054751416,0.05573534139129915,0.0,0.004839104952530222,0.2072276484168598,0.0652589341172503,0.0,0.005529682885493205,0.2383703722159662
259,13,176.0,0.5,0,79,105,75,0,16,69.0,16.0,0.01546706224465561,0.0,0.0,0.01546706224465561,0.018522662851248445,0.0,0.0,0.018522662851248445
91,4,177.0,0.0,1,32,31,28,1,15,74.0,79.40299179279369,0.0680664746580006,0.007071836950108728,0.0023766038283613983,0.37652565503784147,0.08182931323959283,0.008539125736947793,0.002846114585136247,0.4535499892419144
305,14,184.0,0.125,4,82,102,121,2,35,73.0,226.41768906072897,0.05087697139199466,0.0014117026740466706,0.004402745025683505,0.23543197851466746,0.060008123026526965,0.001690592063570931,0.005276743359734945,0.28115483419400716
463,18,183.0,0.25,3,110,192,161,4,75,76.0,301.30611443360397,0.06482455250996523,0.00143089731869333,0.0010131810572955031,0.14390165701669325,0.07525500518935373,0.0016632941765455185,0.0011634750423557647,0.16672886218005167
151,8,168.0,0.25,1,46,64,41,0,27,67.0,58.3058527375708,0.05779155223432613,0.0,0.004871453158769999,0.2102965474407538,0.06584477820664919,0.0,0.005452259644015086,0.23653241570918573
184,13,174.0,0.5,0,57,63,64,0,23,68.0,23.0,,,,,,,,
124,6,185.0,1.0,4,35,49,40,0,25,75.0,150.2234109502832,0.07242241936396225,0.0,0.010384561041909303,0.39751995808628965,0.08539735080478714,0.0,0.009793852111097217,0.3920022427283436
206,15,195.0,0.375,2,46,104,56,2,40,90.0,168.80598358558737,0.08139046191210669,0.0014693852677960682,0.0013469364954797288,0.17218990602039716,0.08341979528783874,0.0017080330832255756,0.0015656969929567777,0.18896628324743903
112,19,185.0,0.0,0,21,39,52,0,11,72.0,11.0,0.038794350547091835,0.0,0.0,0.038794350547091835,0.04528709596957588,0.0,0.0,0.04528709596957588
176,14,194.0,0.75,0,41,92,43,1,19,80.0,52.09713905522289,0.058826353199403485,0.0005615870519203991,0.0,0.07741327794842562,0.06641954995344306,0.0006781070438164424,0.0,0.08886295307696193
116,6,193.0,0.5,2,33,46,37,0,31,85.0,93.6117054751416,0.0940029869838532,0.0,0.0034706596143396725,0.2026549457726053,0.10638690147228877,0.0,0.003889841566572217,0.2281617087278803
147,29,179.0,0.0,0,32,64,51,0,20,79.0,20.0,0.04441618735879003,0.0,0.0,0.04441618735879003,0.05363180900355852,0.0,0.0,0.05363180900355852
157,19,184.0,0.0,1,50,43,64,1,38,70.0,102.4029917927937,0.08573233048948878,0.0010491186684227233,0.004196474673690893,0.25182937509521836,0.1032333163383234,0.001266793378558189,0.005067173514232756,0.3037927407749891
46,6,188.0,0.125,0,12,16,18,0,5,67.0,5.0,0.0317382019620916,0.0,0.0,0.0317382019620916,0.03483428176651226,0.0,0.0,0.03483428176651226
328,3,178.0,0.25,0,53,200,75,2,74,74.0,140.1942781104458,0.06945786659686863,0.0012433569859368293,0.0,0.11060942565570267,0.0815518752326759,0.0015756733151056368,0.0,0.13370215404833122
387,3,176.0,0.125,3,85,170,132,4,117,69.0,343.30611443360397,0.09472745092615366,0.0009281130048040199,0.0012663403308887011,0.1650892000195614,0.11118686385245016,0.0010788509670815452,0.0014720109335415725,0.19297630184335637
596,238,183.0,0.125,1,135,313,148,5,74,70.0,270.79154801368526,0.025847116012634768,0.001176331020952701,0.00017336904695581525,0.07020777324133037,0.030411904531664744,0.0013575609325128695,0.00019811015905422277,0.08154529495614947
355,31,181.0,0.0,0,92,133,130,0,34,79.0,34.0,0.029692148779928332,0.0,0.0,0.029692148779928332,0.03858145891562043,0.0,0.0,0.03858145891562043
58,6,182.04424778761063,0.25,1,12,29,17,0,8,76.03452685421995,39.3058527375708,0.0558264951114874,0.0,0.013422305947088344,0.4760232284896558,0.054993350999197436,0.0,0.012416935278048222,0.44371609826572284
410,14,170.0,0.0,4,127,176,107,0,86,64.0,211.2234109502832,0.08034754887730562,0.0,0.003275083535421143,0.18287683174044259,0.08789378439779652,0.0,0.0039220937484260665,0.21067827370897002
604,105,181.0,0.625,0,137,338,129,3,64,73.0,163.29141716566866,0.04786440585961678,0.0011898729281355498,0.0,0.08724579562016434,0.05614661814522006,0.0014091934661642678,0.0,0.10278689025057038
97,3,187.0,0.125,0,23,53,21,0,10,82.0,10.0,0.03854649154495885,0.0,0.0,0.03854649154495885,0.0465442487351943,0.0,0.0,0.0465442487351943
146,2,176.0,0.0,0,43,57,46,1,15,70.0,48.09713905522289,0.02896080870511755,0.001688639562256783,0.0,0.08484994711128102,0.03372249980003866,0.002022239310491544,0.0,0.10065283546231535
87,17,179.0,0.25,0,19,27,41,0,7,76.03452685421995,7.0,0.01974409334331008,0.0,0.0,0.01974409334331008,0.023644644245747283,0.0,0.0,0.023644644245747283
179,24,179.0,0.25,0,60,58,61,0,13,68.0,13.0,,,,,,,,
253,13,183.0,0.875,1,81,88,84,0,39,71.0,70.3058527375708,0.06980516172846976,0.0,0.0009722470206932994,0.10024218378283614,0.07904202783222715,0.0,0.001164319603010283,0.11549204586353398
51,4,178.0,0.0,0,8,18,25,0,13,71.0,13.0,0.09894729683076532,0.0,0.0,0.09894729683076532,0.11501766091351892,0.0,0.0,0.11501766091351892
108,2,178.0,0.5,1,23,50,35,2,9,73.0,106.50013084801658,0.02922981969880598,0.007086330583852595,0.005526138371716611,0.4367675624962536,0.03365751175066152,0.008538930241563028,0.006314761319853351,0.5139606612907583
292,3,180.0,0.625,0,92,129,71,3,52,72.0,151.29141716566866,0.06730340328873918,0.002011625383291612,0.0,0.13388244832655768,0.07781766600776414,0.0024090327024188945,0.0,0.15754975634830168
466,127,170.0,0.25,3,93,286,87,3,46,72.0,239.20897537838107,0.02362974900632957,0.0015284832943926164,0.002683715103035196,0.15823416294964165,0.028168534600963392,0.0018106366434890429,0.0021932725202421497,0.15675769390106387
255,3,173.0,0.0,0,75,72,108,1,35,69.0,68.0971390552229,0.05528488156776938,0.000559607296794399,0.0,0.07380628208609098,0.0648378574173785,0.0006701607017326628,0.0,0.08701825935197019
177,21,194.0,0.25,1,52,52,73,0,20,78.0,51.3058527375708,0.037773698079706645,0.0,0.006943258096470388,0.25513831356675476,0.04473843720726307,0.0,0.008383868905366923,0.3072026025297789
71,10,187.0,0.0,0,18,29,24,0,8,81.0,8.0,0.039244812200346826,0.0,0.0,0.039244812200346826,0.046769571468876524,0.0,0.0,0.046769571468876524
136,5,174.0,0.25,1,29,52,55,2,25,69.0,122.50013084801658,0.06455688248975466,0.005809596261345103,0.002507365596425735,0.33533311592715204,0.07534538503258059,0.006808419462361653,0.002806310110890118,0.38853852179213216
247,9,186.0,0.0,0,67,122,58,0,30,77.0,30.0,0.030301353308046806,0.0,0.0,0.030301353308046806,0.03628754720085566,0.0,0.0,0.03628754720085566
914,265,183.0,0.125,2,197,523,194,2,86,77.0,214.8059835855874,0.02729861707253096,0.0005382696793574369,0.000316180834999679,0.05501211415837641,0.032330360309583334,0.0006145010207670461,0.0003613023005637645,0.0639794626586814
194,45,172.0,0.75,0,47,74,73,1,21,82.0,54.09713905522289,0.04668409431853195,0.0027560040404062524,0.0,0.1378999432806138,0.054178070680459614,0.00398110008647763,0.0,0.18594109383536964
389,82,188.0,0.5,4,118,132,139,3,32,77.0,256.51482811595184,0.020634430586520824,0.0013732428105883102,0.0037433473658727637,0.18327352022673357,0.024369537644416284,0.001599997818998965,0.004371524519944862,0.21417919080795214
190,24,162.0,0.25,1,66,50,74,0,16,61.0,47.3058527375708,0.02681179498209065,0.0,0.0010000255069988221,0.05811844623801035,0.03210860802358643,0.0,0.001197585877382005,0.069600055141502
383,25,180.0,0.0,0,85,186,112,7,112,74.0,343.6799733865602,0.08988591052582035,0.002605427002727799,0.0,0.17611809033333495,0.10599006308746442,0.0030285831865342725,0.0,0.2062275019524993
342,81,178.0,0.5,0,97,131,114,0,39,76.0,39.0,0.022339796154983674,0.0,0.0,0.022339796154983674,0.026691459796185587,0.0,0.0,0.026691459796185587
168,7,186.0,0.25,0,38,85,45,0,4,79.0,4.0,0.008388030251829265,0.0,0.0,0.008388030251829265,0.009461269571244171,0.0,0.0,0.009461269571244171
278,9,188.0,0.0,3,66,108,104,4,59,79.0,285.30611443360397,0.07586133331391777,0.005114651379512366,0.0024135244408633686,0.3206991019648226,0.08732062096326226,0.00617004905857568,0.002705093988610196,0.3762168666812074
265,43,167.0,0.25,0,68,115,82,0,44,64.0,44.0,0.04355372932693976,0.0,0.0,0.04355372932693976,0.044803722259134024,0.0,0.0,0.044803722259134024
54,1,173.0,0.75,1,15,12,27,0,7,76.03452685421995,38.3058527375708,0.05512636261959862,0.0,0.008841821394746577,0.33192712113543793,0.061836307072920565,0.0,0.010103618111765363,0.3781386877965001
389,2,176.0,0.5,0,86,237,66,1,49,72.0,82.0971390552229,0.04961614582767941,0.00023404821339035058,0.0,0.057362472091886316,0.05792801949670045,0.00026744871472320075,0.0,0.06677980679803489
267,33,176.0,0.0,1,78,87,102,1,20,65.0,84.40299179279369,0.022196819744039135,0.0068751753606169025,0.002291725120205634,0.32148986381156824,0.02609351579926849,0.008233402907001286,0.0027444676356670954,0.3845134963551898
188,3,183.0,0.75,0,50,73,65,0,28,74.0,28.0,0.04332843661108297,0.0,0.0,0.04332843661108297,0.05117507302717499,0.0,0.0,0.05117507302717499
151,34,188.0,0.0,1,43,54,54,1,18,80.0,82.40299179279369,0.04661169614053024,0.0013949631166469078,0.004184889349940724,0.22379251410137277,0.055820085215872485,0.0016705455173625797,0.005011636552087739,0.26800391837598697
94,2,182.0,0.375,1,23,25,46,3,30,75.0,160.59726990323946,0.11608307609480431,0.008077610233308493,0.003908521080633142,0.5057884505924993,0.1349365198617437,0.009389522145261628,0.0045433171670620776,0.5879352581376852
73,4,188.0,0.25,0,9,31,33,2,35,79.0,101.19427811044578,0.15604118994247712,0.004559941260738666,0.0,0.3069621999327931,0.18138436569967503,0.005300536694905757,0.0,0.3568169657582824
336,93,183.0,0.25,1,78,162,96,0,32,74.0,63.3058527375708,0.029120225697776402,0.0,0.00038554453756162405,0.04119002621445542,0.03145245933661865,0.0,0.00044056474324558265,0.045244714310030534
680,65,184.0,0.125,2,170,314,196,2,105,78.0,233.8059835855874,,,,,,,,
99,45,187.0,1.0,0,21,39,39,2,24,79.0,90.19427811044578,0.06335331190354634,0.009987044175952744,0.0,0.39389590174570827,0.06669428970665808,0.01274018817298438,0.0,0.48835806925762826
218,4,178.0,0.375,0,47,84,87,0,32,75.0,32.0,0.05254280598670453,0.0,0.0,0.05254280598670453,0.06277085041962058,0.0,0.0,0.06277085041962058
137,7,180.0,0.5,3,35,61,41,0,29,74.0,122.9175582127124,0.09672216256129275,0.0,0.011477721104041818,0.45604200920733445,0.11509520645944314,0.0,0.010475492836427867,0.44303944255013195
360,31,188.0,0.25,4,76,153,131,0,43,71.0,168.2234109502832,0.05040994719258421,0.0,0.0038968023043745785,0.1724026662807613,0.05944119971654675,0.0,0.004751977893667652,0.20820591986789813
437,17,180.0,0.0,7,101,174,162,2,69,74.0,354.3352472734414,0.058810115537749716,0.005467030775129336,0.004920534166596983,0.3937947113310592,0.06921514076074194,0.005835601120174605,0.005622732682061203,0.43838128383330993
